,0
5391,-0.355
5392,-0.37
5393,-0.365
5394,-0.35
5395,-0.36
5396,-0.365
5397,-0.365
5398,-0.375
5399,-0.375
5400,-0.355
5401,-0.355
5402,-0.37
5403,-0.375
5404,-0.38
5405,-0.385
5406,-0.37
5407,-0.37
5408,-0.36
5409,-0.37
5410,-0.375
5411,-0.365
5412,-0.355
5413,-0.345
5414,-0.36
5415,-0.355
5416,-0.365
5417,-0.36
5418,-0.345
5419,-0.335
5420,-0.335
5421,-0.355
5422,-0.355
5423,-0.35
5424,-0.34
5425,-0.35
5426,-0.35
5427,-0.355
5428,-0.365
5429,-0.36
5430,-0.365
5431,-0.365
5432,-0.365
5433,-0.37
5434,-0.375
5435,-0.38
5436,-0.365
5437,-0.35
5438,-0.36
5439,-0.365
5440,-0.38
5441,-0.375
5442,-0.37
5443,-0.36
5444,-0.365
5445,-0.375
5446,-0.38
5447,-0.375
5448,-0.36
5449,-0.355
5450,-0.355
5451,-0.355
5452,-0.35
5453,-0.35
5454,-0.34
5455,-0.33
5456,-0.325
5457,-0.335
5458,-0.335
5459,-0.33
5460,-0.31
5461,-0.3
5462,-0.295
5463,-0.305
5464,-0.31
5465,-0.285
5466,-0.285
5467,-0.265
5468,-0.27
5469,-0.285
5470,-0.29
5471,-0.275
5472,-0.27
5473,-0.255
5474,-0.265
5475,-0.265
5476,-0.275
5477,-0.27
5478,-0.26
5479,-0.25
5480,-0.26
5481,-0.27
5482,-0.28
5483,-0.29
5484,-0.29
5485,-0.28
5486,-0.28
5487,-0.29
5488,-0.305
5489,-0.3
5490,-0.3
5491,-0.295
5492,-0.3
5493,-0.29
5494,-0.3
5495,-0.31
5496,-0.31
5497,-0.295
5498,-0.295
5499,-0.3
5500,-0.32
5501,-0.315
5502,-0.315
5503,-0.3
5504,-0.31
5505,-0.305
5506,-0.315
5507,-0.305
5508,-0.305
5509,-0.305
5510,-0.3
5511,-0.305
5512,-0.31
5513,-0.315
5514,-0.315
5515,-0.315
5516,-0.32
5517,-0.335
5518,-0.345
5519,-0.335
5520,-0.31
5521,-0.325
5522,-0.32
5523,-0.33
5524,-0.325
5525,-0.325
5526,-0.32
5527,-0.32
5528,-0.315
5529,-0.325
5530,-0.345
5531,-0.335
5532,-0.325
5533,-0.325
5534,-0.33
5535,-0.335
5536,-0.34
5537,-0.335
5538,-0.325
5539,-0.32
5540,-0.315
5541,-0.335
5542,-0.345
5543,-0.335
5544,-0.325
5545,-0.325
5546,-0.32
5547,-0.325
5548,-0.335
5549,-0.32
5550,-0.32
5551,-0.31
5552,-0.31
5553,-0.32
5554,-0.33
5555,-0.34
5556,-0.325
5557,-0.305
5558,-0.305
5559,-0.29
5560,-0.29
5561,-0.27
5562,-0.265
5563,-0.265
5564,-0.26
5565,-0.26
5566,-0.27
5567,-0.275
5568,-0.26
5569,-0.245
5570,-0.235
5571,-0.23
5572,-0.245
5573,-0.24
5574,-0.23
5575,-0.24
5576,-0.225
5577,-0.24
5578,-0.245
5579,-0.24
5580,-0.22
5581,-0.22
5582,-0.23
5583,-0.245
5584,-0.255
5585,-0.24
5586,-0.215
5587,-0.225
5588,-0.255
5589,-0.285
5590,-0.31
5591,-0.31
5592,-0.33
5593,-0.335
5594,-0.35
5595,-0.35
5596,-0.36
5597,-0.355
5598,-0.34
5599,-0.34
5600,-0.335
5601,-0.35
5602,-0.36
5603,-0.36
5604,-0.345
5605,-0.345
5606,-0.35
5607,-0.35
5608,-0.36
5609,-0.35
5610,-0.35
5611,-0.345
5612,-0.355
5613,-0.355
5614,-0.37
5615,-0.375
5616,-0.39
5617,-0.425
5618,-0.455
5619,-0.475
5620,-0.5
5621,-0.54
5622,-0.57
5623,-0.51
5624,-0.415
5625,-0.335
5626,-0.26
5627,-0.15
5628,-0.005
5629,0.205
5630,0.47
5631,0.68
5632,0.825
5633,0.925
5634,0.97
5635,0.885
5636,0.69
5637,0.415
5638,0.105
5639,-0.15
5640,-0.345
5641,-0.435
5642,-0.465
5643,-0.455
5644,-0.425
5645,-0.415
5646,-0.395
5647,-0.375
5648,-0.37
5649,-0.395
5650,-0.4
5651,-0.4
5652,-0.41
5653,-0.4
5654,-0.405
5655,-0.4
5656,-0.405
5657,-0.395
5658,-0.39
5659,-0.38
5660,-0.385
5661,-0.405
5662,-0.42
5663,-0.405
5664,-0.4
5665,-0.39
5666,-0.38
5667,-0.395
5668,-0.395
5669,-0.4
5670,-0.39
5671,-0.41
5672,-0.405
5673,-0.41
5674,-0.41
5675,-0.395
5676,-0.385
5677,-0.395
5678,-0.405
5679,-0.42
5680,-0.435
5681,-0.415
5682,-0.405
5683,-0.41
5684,-0.4
5685,-0.41
5686,-0.415
5687,-0.41
5688,-0.4
5689,-0.405
5690,-0.39
5691,-0.39
5692,-0.4
5693,-0.39
5694,-0.39
5695,-0.39
5696,-0.395
5697,-0.42
5698,-0.42
5699,-0.415
5700,-0.41
5701,-0.395
5702,-0.395
5703,-0.4
5704,-0.415
5705,-0.415
5706,-0.4
5707,-0.4
5708,-0.385
5709,-0.39
5710,-0.41
5711,-0.395
5712,-0.39
5713,-0.38
5714,-0.375
5715,-0.39
5716,-0.405
5717,-0.42
5718,-0.415
5719,-0.415
5720,-0.415
5721,-0.435
5722,-0.465
5723,-0.455
5724,-0.465
5725,-0.46
5726,-0.445
5727,-0.455
5728,-0.465
5729,-0.475
5730,-0.455
5731,-0.46
5732,-0.45
5733,-0.455
5734,-0.47
5735,-0.455
5736,-0.44
5737,-0.42
5738,-0.415
5739,-0.42
5740,-0.41
5741,-0.41
5742,-0.37
5743,-0.36
5744,-0.35
5745,-0.35
5746,-0.345
5747,-0.335
5748,-0.32
5749,-0.3
5750,-0.32
5751,-0.315
5752,-0.34
5753,-0.325
5754,-0.3
5755,-0.3
5756,-0.3
5757,-0.31
5758,-0.33
5759,-0.31
5760,-0.305
5761,-0.3
5762,-0.305
5763,-0.315
5764,-0.33
5765,-0.31
5766,-0.305
5767,-0.31
5768,-0.305
5769,-0.31
5770,-0.31
5771,-0.31
5772,-0.3
5773,-0.305
5774,-0.31
5775,-0.31
5776,-0.32
5777,-0.315
5778,-0.33
5779,-0.315
5780,-0.32
5781,-0.34
5782,-0.34
5783,-0.335
5784,-0.33
5785,-0.32
5786,-0.32
5787,-0.325
5788,-0.35
5789,-0.34
5790,-0.335
5791,-0.335
5792,-0.345
5793,-0.35
5794,-0.36
5795,-0.36
5796,-0.345
5797,-0.335
5798,-0.335
5799,-0.335
5800,-0.345
5801,-0.335
5802,-0.335
5803,-0.33
5804,-0.335
5805,-0.335
5806,-0.35
5807,-0.345
5808,-0.355
5809,-0.345
5810,-0.345
5811,-0.355
5812,-0.365
5813,-0.36
5814,-0.355
5815,-0.345
5816,-0.345
5817,-0.345
5818,-0.36
5819,-0.345
5820,-0.34
5821,-0.335
5822,-0.34
5823,-0.345
5824,-0.37
5825,-0.37
5826,-0.36
5827,-0.34
5828,-0.35
5829,-0.365
5830,-0.355
5831,-0.35
5832,-0.34
5833,-0.34
5834,-0.355
5835,-0.355
5836,-0.35
5837,-0.35
5838,-0.335
5839,-0.34
5840,-0.34
5841,-0.33
5842,-0.35
5843,-0.315
5844,-0.3
5845,-0.29
5846,-0.275
5847,-0.28
5848,-0.285
5849,-0.275
5850,-0.27
5851,-0.255
5852,-0.24
5853,-0.25
5854,-0.255
5855,-0.24
5856,-0.225
5857,-0.225
5858,-0.24
5859,-0.255
5860,-0.26
5861,-0.275
5862,-0.26
5863,-0.245
5864,-0.255
5865,-0.265
5866,-0.28
5867,-0.27
5868,-0.25
5869,-0.235
5870,-0.23
5871,-0.245
5872,-0.27
5873,-0.28
5874,-0.28
5875,-0.29
5876,-0.315
5877,-0.335
5878,-0.355
5879,-0.355
5880,-0.355
5881,-0.36
5882,-0.36
5883,-0.375
5884,-0.38
5885,-0.36
5886,-0.355
5887,-0.35
5888,-0.345
5889,-0.37
5890,-0.37
5891,-0.355
5892,-0.355
5893,-0.35
5894,-0.345
5895,-0.355
5896,-0.355
5897,-0.36
5898,-0.355
5899,-0.355
5900,-0.355
5901,-0.36
5902,-0.375
5903,-0.37
5904,-0.39
5905,-0.425
5906,-0.465
5907,-0.49
5908,-0.525
5909,-0.56
5910,-0.56
5911,-0.495
5912,-0.36
5913,-0.22
5914,-0.045
5915,0.19
5916,0.475
5917,0.725
5918,0.895
5919,0.895
5920,0.71
5921,0.35
5922,-0.055
5923,-0.35
5924,-0.48
5925,-0.49
5926,-0.465
5927,-0.415
5928,-0.405
5929,-0.395
5930,-0.405
5931,-0.42
5932,-0.395
5933,-0.415
5934,-0.4
5935,-0.39
5936,-0.385
5937,-0.395
5938,-0.405
5939,-0.395
5940,-0.4
5941,-0.39
5942,-0.39
5943,-0.4
5944,-0.415
5945,-0.405
5946,-0.39
5947,-0.38
5948,-0.38
5949,-0.405
5950,-0.39
5951,-0.4
5952,-0.39
5953,-0.38
5954,-0.38
5955,-0.405
5956,-0.4
5957,-0.41
5958,-0.4
5959,-0.395
5960,-0.4
5961,-0.4
5962,-0.405
5963,-0.39
5964,-0.38
5965,-0.385
5966,-0.385
5967,-0.39
5968,-0.405
5969,-0.4
5970,-0.4
5971,-0.39
5972,-0.39
5973,-0.41
5974,-0.41
5975,-0.405
5976,-0.4
5977,-0.41
5978,-0.405
5979,-0.41
5980,-0.415
5981,-0.41
5982,-0.405
5983,-0.395
5984,-0.405
5985,-0.4
5986,-0.4
5987,-0.395
5988,-0.405
5989,-0.38
5990,-0.385
5991,-0.39
5992,-0.41
5993,-0.395
5994,-0.39
5995,-0.38
5996,-0.385
5997,-0.405
5998,-0.405
5999,-0.405
6000,-0.4
6001,-0.41
6002,-0.41
6003,-0.415
6004,-0.435
6005,-0.43
6006,-0.415
6007,-0.42
6008,-0.42
6009,-0.44
6010,-0.44
6011,-0.435
6012,-0.435
6013,-0.435
6014,-0.43
6015,-0.445
6016,-0.445
6017,-0.42
6018,-0.425
6019,-0.41
6020,-0.405
6021,-0.4
6022,-0.41
6023,-0.38
6024,-0.37
6025,-0.35
6026,-0.34
6027,-0.355
6028,-0.345
6029,-0.34
6030,-0.315
6031,-0.32
6032,-0.3
6033,-0.3
6034,-0.315
6035,-0.305
6036,-0.3
6037,-0.28
6038,-0.29
6039,-0.29
6040,-0.3
6041,-0.295
6042,-0.295
6043,-0.28
6044,-0.285
6045,-0.29
6046,-0.295
6047,-0.285
6048,-0.28
6049,-0.275
6050,-0.265
6051,-0.28
6052,-0.295
6053,-0.28
6054,-0.28
6055,-0.275
6056,-0.29
6057,-0.295
6058,-0.31
6059,-0.29
6060,-0.29
6061,-0.275
6062,-0.27
6063,-0.295
6064,-0.315
6065,-0.31
6066,-0.3
6067,-0.295
6068,-0.29
6069,-0.3
6070,-0.315
6071,-0.305
6072,-0.3
6073,-0.29
6074,-0.31
6075,-0.315
6076,-0.33
6077,-0.31
6078,-0.305
6079,-0.295
6080,-0.295
6081,-0.305
6082,-0.325
6083,-0.315
6084,-0.315
6085,-0.31
6086,-0.3
6087,-0.315
6088,-0.335
6089,-0.325
6090,-0.325
6091,-0.315
6092,-0.31
6093,-0.32
6094,-0.335
6095,-0.325
6096,-0.31
6097,-0.305
6098,-0.305
6099,-0.32
6100,-0.325
6101,-0.315
6102,-0.31
6103,-0.3
6104,-0.315
6105,-0.325
6106,-0.32
6107,-0.32
6108,-0.32
6109,-0.31
6110,-0.31
6111,-0.31
6112,-0.315
6113,-0.305
6114,-0.285
6115,-0.295
6116,-0.305
6117,-0.31
6118,-0.315
6119,-0.3
6120,-0.315
6121,-0.305
6122,-0.305
6123,-0.325
6124,-0.325
6125,-0.315
6126,-0.3
6127,-0.295
6128,-0.31
6129,-0.315
6130,-0.32
6131,-0.315
6132,-0.31
6133,-0.295
6134,-0.285
6135,-0.27
6136,-0.25
6137,-0.245
6138,-0.23
6139,-0.22
6140,-0.225
6141,-0.235
6142,-0.23
6143,-0.22
6144,-0.205
6145,-0.19
6146,-0.19
6147,-0.19
6148,-0.205
6149,-0.205
6150,-0.205
6151,-0.21
6152,-0.215
6153,-0.225
6154,-0.23
6155,-0.225
6156,-0.22
6157,-0.22
6158,-0.24
6159,-0.24
6160,-0.23
6161,-0.205
6162,-0.195
6163,-0.195
6164,-0.22
6165,-0.245
6166,-0.275
6167,-0.26
6168,-0.275
6169,-0.285
6170,-0.3
6171,-0.3
6172,-0.31
6173,-0.31
6174,-0.32
6175,-0.32
6176,-0.325
6177,-0.335
6178,-0.345
6179,-0.335
6180,-0.335
6181,-0.33
6182,-0.335
6183,-0.345
6184,-0.36
6185,-0.345
6186,-0.335
6187,-0.345
6188,-0.345
6189,-0.355
6190,-0.36
6191,-0.355
6192,-0.34
6193,-0.34
6194,-0.35
6195,-0.35
6196,-0.355
6197,-0.355
6198,-0.355
6199,-0.37
6200,-0.425
6201,-0.465
6202,-0.48
6203,-0.5
6204,-0.53
6205,-0.535
6206,-0.485
6207,-0.395
6208,-0.255
6209,-0.095
6210,0.095
6211,0.35
6212,0.63
6213,0.845
6214,0.955
6215,0.975
6216,0.825
6217,0.48
6218,0.055
6219,-0.27
6220,-0.455
6221,-0.485
6222,-0.44
6223,-0.405
6224,-0.375
6225,-0.375
6226,-0.39
6227,-0.38
6228,-0.36
6229,-0.355
6230,-0.345
6231,-0.365
6232,-0.375
6233,-0.37
6234,-0.37
6235,-0.355
6236,-0.37
6237,-0.375
6238,-0.38
6239,-0.385
6240,-0.38
6241,-0.38
6242,-0.38
6243,-0.385
6244,-0.395
6245,-0.395
6246,-0.39
6247,-0.385
6248,-0.38
6249,-0.38
6250,-0.395
6251,-0.39
6252,-0.38
6253,-0.37
6254,-0.375
6255,-0.385
6256,-0.38
6257,-0.375
6258,-0.365
6259,-0.36
6260,-0.365
6261,-0.365
6262,-0.385
6263,-0.37
6264,-0.365
6265,-0.355
6266,-0.385
6267,-0.395
6268,-0.395
6269,-0.385
6270,-0.37
6271,-0.38
6272,-0.37
6273,-0.375
6274,-0.39
6275,-0.385
6276,-0.38
6277,-0.37
6278,-0.37
6279,-0.385
6280,-0.385
6281,-0.38
6282,-0.385
6283,-0.37
6284,-0.375
6285,-0.375
6286,-0.38
6287,-0.38
6288,-0.355
6289,-0.36
6290,-0.365
6291,-0.37
6292,-0.38
6293,-0.37
6294,-0.375
6295,-0.36
6296,-0.37
6297,-0.38
6298,-0.385
6299,-0.375
6300,-0.375
6301,-0.37
6302,-0.37
6303,-0.385
6304,-0.4
6305,-0.395
6306,-0.385
6307,-0.395
6308,-0.38
6309,-0.4
6310,-0.4
6311,-0.4
6312,-0.39
6313,-0.39
6314,-0.385
6315,-0.4
6316,-0.4
6317,-0.385
6318,-0.38
6319,-0.38
6320,-0.385
6321,-0.385
6322,-0.405
6323,-0.395
6324,-0.38
6325,-0.37
6326,-0.37
6327,-0.38
6328,-0.365
6329,-0.355
6330,-0.335
6331,-0.325
6332,-0.32
6333,-0.32
6334,-0.33
6335,-0.315
6336,-0.3
6337,-0.295
6338,-0.285
6339,-0.295
6340,-0.29
6341,-0.285
6342,-0.27
6343,-0.26
6344,-0.265
6345,-0.275
6346,-0.28
6347,-0.275
6348,-0.27
6349,-0.27
6350,-0.26
6351,-0.27
6352,-0.28
6353,-0.285
6354,-0.275
6355,-0.265
6356,-0.27
6357,-0.285
6358,-0.285
6359,-0.285
6360,-0.275
6361,-0.28
6362,-0.275
6363,-0.285
6364,-0.295
6365,-0.295
6366,-0.285
6367,-0.28
6368,-0.27
6369,-0.285
6370,-0.275
6371,-0.29
6372,-0.285
6373,-0.28
6374,-0.29
6375,-0.3
6376,-0.31
6377,-0.31
6378,-0.31
6379,-0.3
6380,-0.3
6381,-0.315
6382,-0.325
6383,-0.315
6384,-0.305
6385,-0.31
6386,-0.31
6387,-0.315
6388,-0.33
6389,-0.325
6390,-0.32
6391,-0.32
6392,-0.315
6393,-0.325
6394,-0.33
6395,-0.335
6396,-0.325
6397,-0.32
6398,-0.32
6399,-0.315
6400,-0.32
6401,-0.31
6402,-0.31
6403,-0.3
6404,-0.305
6405,-0.32
6406,-0.34
6407,-0.335
6408,-0.33
6409,-0.32
6410,-0.33
6411,-0.33
6412,-0.335
6413,-0.34
6414,-0.335
6415,-0.325
6416,-0.34
6417,-0.345
6418,-0.34
6419,-0.34
6420,-0.325
6421,-0.34
6422,-0.335
6423,-0.34
6424,-0.35
6425,-0.34
6426,-0.33
6427,-0.33
6428,-0.325
6429,-0.335
6430,-0.34
6431,-0.335
6432,-0.315
6433,-0.315
6434,-0.31
6435,-0.32
6436,-0.33
6437,-0.32
6438,-0.305
6439,-0.31
6440,-0.305
6441,-0.295
6442,-0.32
6443,-0.305
6444,-0.29
6445,-0.285
6446,-0.285
6447,-0.285
6448,-0.285
6449,-0.265
6450,-0.25
6451,-0.25
6452,-0.25
6453,-0.25
6454,-0.25
6455,-0.25
6456,-0.23
6457,-0.215
6458,-0.225
6459,-0.225
6460,-0.23
6461,-0.23
6462,-0.225
6463,-0.215
6464,-0.215
6465,-0.23
6466,-0.25
6467,-0.24
6468,-0.23
6469,-0.23
6470,-0.24
6471,-0.25
6472,-0.255
6473,-0.22
6474,-0.2
6475,-0.2
6476,-0.225
6477,-0.265
6478,-0.29
6479,-0.29
6480,-0.3
6481,-0.31
6482,-0.325
6483,-0.335
6484,-0.34
6485,-0.35
6486,-0.34
6487,-0.34
6488,-0.345
6489,-0.33
6490,-0.35
6491,-0.345
6492,-0.345
6493,-0.34
6494,-0.35
6495,-0.355
6496,-0.355
6497,-0.355
6498,-0.345
6499,-0.34
6500,-0.34
6501,-0.355
6502,-0.36
6503,-0.36
6504,-0.355
6505,-0.345
6506,-0.345
6507,-0.36
6508,-0.37
6509,-0.375
6510,-0.37
6511,-0.38
6512,-0.42
6513,-0.465
6514,-0.485
6515,-0.515
6516,-0.545
6517,-0.575
6518,-0.545
6519,-0.45
6520,-0.325
6521,-0.195
6522,-0.045
6523,0.165
6524,0.425
6525,0.655
6526,0.81
6527,0.875
6528,0.815
6529,0.59
6530,0.22
6531,-0.15
6532,-0.38
6533,-0.47
6534,-0.465
6535,-0.425
6536,-0.385
6537,-0.375
6538,-0.395
6539,-0.385
6540,-0.375
6541,-0.355
6542,-0.37
6543,-0.36
6544,-0.365
6545,-0.37
6546,-0.37
6547,-0.36
6548,-0.365
6549,-0.375
6550,-0.38
6551,-0.37
6552,-0.37
6553,-0.37
6554,-0.38
6555,-0.385
6556,-0.395
6557,-0.39
6558,-0.38
6559,-0.375
6560,-0.375
6561,-0.395
6562,-0.4
6563,-0.395
6564,-0.37
6565,-0.37
6566,-0.37
6567,-0.365
6568,-0.39
6569,-0.385
6570,-0.375
6571,-0.36
6572,-0.38
6573,-0.39
6574,-0.39
6575,-0.385
6576,-0.375
6577,-0.375
6578,-0.375
6579,-0.38
6580,-0.39
6581,-0.38
6582,-0.365
6583,-0.38
6584,-0.38
6585,-0.385
6586,-0.39
6587,-0.39
6588,-0.38
6589,-0.38
6590,-0.385
6591,-0.395
6592,-0.4
6593,-0.385
6594,-0.38
6595,-0.36
6596,-0.37
6597,-0.375
6598,-0.37
6599,-0.385
6600,-0.37
6601,-0.365
6602,-0.36
6603,-0.365
6604,-0.375
6605,-0.38
6606,-0.365
6607,-0.37
6608,-0.36
6609,-0.37
6610,-0.395
6611,-0.385
6612,-0.385
6613,-0.39
6614,-0.39
6615,-0.39
6616,-0.41
6617,-0.39
6618,-0.38
6619,-0.39
6620,-0.38
6621,-0.395
6622,-0.405
6623,-0.405
6624,-0.395
6625,-0.39
6626,-0.39
6627,-0.41
6628,-0.415
6629,-0.39
6630,-0.38
6631,-0.39
6632,-0.385
6633,-0.39
6634,-0.39
6635,-0.38
6636,-0.36
6637,-0.355
6638,-0.345
6639,-0.34
6640,-0.345
6641,-0.33
6642,-0.32
6643,-0.315
6644,-0.3
6645,-0.305
6646,-0.32
6647,-0.3
6648,-0.275
6649,-0.275
6650,-0.275
6651,-0.275
6652,-0.28
6653,-0.285
6654,-0.275
6655,-0.275
6656,-0.28
6657,-0.295
6658,-0.305
6659,-0.305
6660,-0.3
6661,-0.29
6662,-0.285
6663,-0.295
6664,-0.31
6665,-0.3
6666,-0.3
6667,-0.295
6668,-0.3
6669,-0.305
6670,-0.31
6671,-0.315
6672,-0.305
6673,-0.31
6674,-0.31
6675,-0.315
6676,-0.32
6677,-0.305
6678,-0.29
6679,-0.285
6680,-0.295
6681,-0.3
6682,-0.315
6683,-0.31
6684,-0.315
6685,-0.32
6686,-0.32
6687,-0.33
6688,-0.34
6689,-0.32
6690,-0.31
6691,-0.32
6692,-0.32
6693,-0.33
6694,-0.345
6695,-0.34
6696,-0.33
6697,-0.33
6698,-0.32
6699,-0.33
6700,-0.325
6701,-0.325
6702,-0.32
6703,-0.315
6704,-0.32
6705,-0.33
6706,-0.345
6707,-0.32
6708,-0.315
6709,-0.315
6710,-0.32
6711,-0.325
6712,-0.335
6713,-0.34
6714,-0.33
6715,-0.325
6716,-0.315
6717,-0.335
6718,-0.345
6719,-0.34
6720,-0.325
6721,-0.32
6722,-0.33
6723,-0.345
6724,-0.34
6725,-0.33
6726,-0.34
6727,-0.325
6728,-0.315
6729,-0.31
6730,-0.325
6731,-0.315
6732,-0.33
6733,-0.315
6734,-0.32
6735,-0.325
6736,-0.33
6737,-0.33
6738,-0.315
6739,-0.31
6740,-0.305
6741,-0.31
6742,-0.31
6743,-0.3
6744,-0.285
6745,-0.275
6746,-0.27
6747,-0.27
6748,-0.28
6749,-0.265
6750,-0.255
6751,-0.25
6752,-0.245
6753,-0.25
6754,-0.245
6755,-0.225
6756,-0.215
6757,-0.22
6758,-0.22
6759,-0.23
6760,-0.235
6761,-0.24
6762,-0.24
6763,-0.23
6764,-0.225
6765,-0.24
6766,-0.27
6767,-0.25
6768,-0.255
6769,-0.235
6770,-0.225
6771,-0.215
6772,-0.24
6773,-0.26
6774,-0.275
6775,-0.285
6776,-0.315
6777,-0.32
6778,-0.345
6779,-0.35
6780,-0.35
6781,-0.36
6782,-0.365
6783,-0.355
6784,-0.36
6785,-0.36
6786,-0.36
6787,-0.35
6788,-0.345
6789,-0.355
6790,-0.375
6791,-0.365
6792,-0.35
6793,-0.345
6794,-0.34
6795,-0.335
6796,-0.355
6797,-0.365
6798,-0.35
6799,-0.345
6800,-0.345
6801,-0.355
6802,-0.37
6803,-0.37
6804,-0.365
6805,-0.36
6806,-0.385
6807,-0.415
6808,-0.455
6809,-0.465
6810,-0.46
6811,-0.475
6812,-0.495
6813,-0.555
6814,-0.585
6815,-0.55
6816,-0.46
6817,-0.345
6818,-0.205
6819,-0.04
6820,0.19
6821,0.455
6822,0.68
6823,0.84
6824,0.88
6825,0.725
6826,0.4
6827,0.0
6828,-0.28
6829,-0.435
6830,-0.51
6831,-0.485
6832,-0.46
6833,-0.43
6834,-0.405
6835,-0.41
6836,-0.41
6837,-0.415
6838,-0.405
6839,-0.415
6840,-0.395
6841,-0.39
6842,-0.395
6843,-0.405
6844,-0.41
6845,-0.41
6846,-0.395
6847,-0.39
6848,-0.4
6849,-0.4
6850,-0.395
6851,-0.4
6852,-0.385
6853,-0.385
6854,-0.395
6855,-0.41
6856,-0.42
6857,-0.41
6858,-0.4
6859,-0.39
6860,-0.41
6861,-0.415
6862,-0.425
6863,-0.425
6864,-0.405
6865,-0.4
6866,-0.425
6867,-0.415
6868,-0.415
6869,-0.41
6870,-0.405
6871,-0.4
6872,-0.41
6873,-0.405
6874,-0.415
6875,-0.41
6876,-0.4
6877,-0.395
6878,-0.4
6879,-0.405
6880,-0.405
6881,-0.415
6882,-0.405
6883,-0.4
6884,-0.405
6885,-0.41
6886,-0.42
6887,-0.415
6888,-0.4
6889,-0.395
6890,-0.4
6891,-0.415
6892,-0.42
6893,-0.41
6894,-0.4
6895,-0.395
6896,-0.4
6897,-0.415
6898,-0.41
6899,-0.415
6900,-0.415
6901,-0.405
6902,-0.41
6903,-0.42
6904,-0.44
6905,-0.43
6906,-0.43
6907,-0.425
6908,-0.435
6909,-0.435
6910,-0.44
6911,-0.45
6912,-0.45
6913,-0.45
6914,-0.465
6915,-0.47
6916,-0.485
6917,-0.465
6918,-0.455
6919,-0.45
6920,-0.45
6921,-0.47
6922,-0.485
6923,-0.46
6924,-0.445
6925,-0.435
6926,-0.425
6927,-0.43
6928,-0.43
6929,-0.415
6930,-0.385
6931,-0.365
6932,-0.375
6933,-0.36
6934,-0.36
6935,-0.35
6936,-0.335
6937,-0.335
6938,-0.325
6939,-0.335
6940,-0.335
6941,-0.335
6942,-0.31
6943,-0.31
6944,-0.315
6945,-0.315
6946,-0.32
6947,-0.315
6948,-0.295
6949,-0.295
6950,-0.3
6951,-0.305
6952,-0.33
6953,-0.325
6954,-0.315
6955,-0.325
6956,-0.32
6957,-0.33
6958,-0.335
6959,-0.335
6960,-0.33
6961,-0.305
6962,-0.325
6963,-0.325
6964,-0.325
6965,-0.325
6966,-0.31
6967,-0.305
6968,-0.315
6969,-0.325
6970,-0.33
6971,-0.325
6972,-0.325
6973,-0.34
6974,-0.34
6975,-0.34
6976,-0.345
6977,-0.34
6978,-0.325
6979,-0.33
6980,-0.32
6981,-0.325
6982,-0.34
6983,-0.34
6984,-0.335
6985,-0.34
6986,-0.35
6987,-0.355
6988,-0.36
6989,-0.35
6990,-0.345
6991,-0.345
6992,-0.36
6993,-0.355
6994,-0.37
6995,-0.365
6996,-0.35
6997,-0.36
6998,-0.35
6999,-0.36
7000,-0.37
7001,-0.36
7002,-0.355
7003,-0.345
7004,-0.345
7005,-0.35
7006,-0.35
7007,-0.345
7008,-0.335
7009,-0.33
7010,-0.34
7011,-0.345
7012,-0.35
7013,-0.345
7014,-0.345
7015,-0.34
7016,-0.34
7017,-0.345
7018,-0.36
7019,-0.35
7020,-0.345
7021,-0.335
7022,-0.345
7023,-0.345
7024,-0.355
7025,-0.345
7026,-0.335
7027,-0.325
7028,-0.32
7029,-0.305
7030,-0.305
7031,-0.3
7032,-0.285
7033,-0.28
7034,-0.265
7035,-0.275
7036,-0.27
7037,-0.245
7038,-0.24
7039,-0.23
7040,-0.235
7041,-0.23
7042,-0.245
7043,-0.245
7044,-0.24
7045,-0.25
7046,-0.255
7047,-0.255
7048,-0.27
7049,-0.265
7050,-0.265
7051,-0.265
7052,-0.255
7053,-0.25
7054,-0.235
7055,-0.23
7056,-0.25
7057,-0.26
7058,-0.28
7059,-0.305
7060,-0.34
7061,-0.33
7062,-0.335
7063,-0.33
7064,-0.345
7065,-0.35
7066,-0.36
7067,-0.36
7068,-0.36
7069,-0.365
7070,-0.365
7071,-0.355
7072,-0.365
7073,-0.36
7074,-0.36
7075,-0.36
7076,-0.355
7077,-0.375
7078,-0.375
7079,-0.365
7080,-0.36
7081,-0.37
7082,-0.36
7083,-0.38
7084,-0.39
7085,-0.385
7086,-0.385
7087,-0.365
7088,-0.375
7089,-0.375
7090,-0.4
7091,-0.395
7092,-0.43
7093,-0.46
7094,-0.48
7095,-0.51
7096,-0.57
7097,-0.585
7098,-0.515
7099,-0.385
7100,-0.24
7101,-0.085
7102,0.125
7103,0.405
7104,0.675
7105,0.865
7106,0.935
7107,0.84
7108,0.555
7109,0.14
7110,-0.2
7111,-0.405
7112,-0.485
7113,-0.485
7114,-0.45
7115,-0.385
7116,-0.385
7117,-0.385
7118,-0.39
7119,-0.385
7120,-0.395
7121,-0.39
7122,-0.385
7123,-0.385
7124,-0.39
7125,-0.395
7126,-0.39
7127,-0.39
7128,-0.395
7129,-0.38
7130,-0.385
7131,-0.39
7132,-0.405
7133,-0.4
7134,-0.395
7135,-0.39
7136,-0.39
7137,-0.39
7138,-0.405
7139,-0.375
7140,-0.39
7141,-0.38
7142,-0.39
7143,-0.385
7144,-0.39
7145,-0.385
